species,metabolite,rho,qval,rho_partial,pval_partial,pathway,qval_partial,survives_adjustment
ER4 sp000765235,C00296_Quinate,-0.22461466858299609,0.0002578980705968576,-0.21478040943213822,5.491681728750408e-05,Other,6.411770845009233e-05,True
Tidjanibacter inops_A,C17714_Heptanoate,0.22459907947012234,0.00025808333745195114,0.22933696900279682,1.601114928909017e-05,Other,2.266263169014886e-05,True
Agathobacter faecis,C00483_Tyramine,-0.22456478651685674,0.0002586828243491211,-0.21881740411132408,3.933691771100342e-05,Other,4.8001119842591116e-05,True
Aphodomorpha sp900549955,C05145_3-Aminoisobutyrate,0.22444834122185983,0.0002611135543049982,0.2724193074957249,2.548477073098205e-07,Other,7.168711879319845e-07,True
Lachnospira sp003537285,C06103_6-Hydroxyhexanoate,0.22440583664639063,0.00026190373060407633,0.24105131888754028,5.592845242717042e-06,Other,9.352584017921474e-06,True
Faecousia sp003525905,C00482_Sinapate,0.22438255507805238,0.000262264509724068,0.2036442091126481,0.00013351304713314402,Other,0.00014488664908642867,True
Scatavimonas sp900540275,C00300_Creatine,0.22435952806276646,0.0002626201108000067,0.23730785071391275,7.873384444935487e-06,Other,1.2547226207068505e-05,True
Acidaminococcus sp900315205,C00475_Cytidine,-0.22432322982837588,0.000263274955097561,-0.21705997878107805,4.552123628789371e-05,Other,5.428889241251486e-05,True
Phascolarctobacterium_A succinatutens_A,C05629_3-Phenylpropionate,0.22430459216209284,0.0002635330292260251,0.2329695749150295,1.1621998829969756e-05,Other,1.7281782646795177e-05,True
Pauljensenia turicensis,C05635_5-Hydroxyindoleacetate,0.22426693570397246,0.00026399007968282964,0.225603840314688,2.2135330742387956e-05,Other,2.9831982132598325e-05,True
UBA3818 sp904397845,C01046_N-Methylglutamate,0.22427641489527383,0.00026399007968282964,0.21530169182703876,5.2619427779195387e-05,Other,6.182384127697714e-05,True
CAG-127 sp900319515,C00847_4-Pyridoxate,0.22426280471187904,0.00026399007968282964,0.20228226910349192,0.00014836122894598713,Other,0.00016039051777944554,True
Acetatifactor intestinalis,C00785_Urocanate,0.2241318550910447,0.00026679849986373146,0.1907017581146293,0.0003537232763755093,Other,0.00036769571348805544,True
Lachnospira eligens_A,C00079_Phe,-0.22409341380516618,0.0002675124972942243,-0.21225125639109446,6.747052958561584e-05,Other,7.715326424884602e-05,True
Anaerostipes caccae,C02656_Pimelate,-0.22408623601619443,0.0002675128076774018,-0.22646460248411884,2.0552339916051414e-05,Other,2.805780193317599e-05,True
ER4 sp000765235,C00178_Thymine,-0.22404179681081335,0.0002683662164970658,-0.2163026114668341,4.846009921931334e-05,Other,5.7349229845341235e-05,True
Lachnospira sp003451515,C00483_Tyramine,-0.22402770753149367,0.00026852518907962385,-0.2274287595087366,1.8906772787438342e-05,Other,2.6060334648433274e-05,True
Fimenecus sp000432435,"C03283_2,4-Diaminobutyrate",0.22397858341990143,0.00026879255345361113,0.22615010979959205,2.111784251388111e-05,Other,2.871222639548757e-05,True
Faecousia sp000434635,C00803_Valerate,0.22396606925015256,0.00026879255345361113,0.25468105846462086,1.5355521568279796e-06,Other,3.3058173451624964e-06,True
Lachnospira eligens,C00483_Tyramine,-0.22397371242494382,0.00026879255345361113,-0.23412558683760518,1.0484081889777154e-05,Other,1.5884972560268413e-05,True
CAG-41 sp900066215,C03264_2-Hydroxy-4-methylpentanoate,-0.22398485718283473,0.00026879255345361113,-0.20448228185552408,0.000125081498192654,Other,0.00013625435532968843,True
Ruminococcus_E sp902766775,C00408_Pipecolate,0.22397179845864038,0.00026879255345361113,0.2220286759886702,3.0032988930014135e-05,Other,3.825858462422183e-05,True
Ruminococcus_E bromii,2-Hydroxypentanoate,-0.22399452235905906,0.00026879255345361113,-0.21496594575561248,5.408848928371059e-05,Other,6.337257092408973e-05,True
CAG-103 sp900543625,C00785_Urocanate,0.2239738904567412,0.00026879255345361113,0.1945328247072346,0.00026681408249966057,Other,0.0002798259910851186,True
UMGS1322 sp905214315,C17714_Heptanoate,-0.22395443580697227,0.00026889606888833907,-0.24260942191362048,4.84283142705106e-06,Other,8.436988548869443e-06,True
Veillonella parvula_A,C00431_5-Aminovalerate,0.22388432643134382,0.0002703461271751151,0.22789575960466402,1.8155402707545382e-05,Other,2.51808636720463e-05,True
Avispirillum faecium,C00408_Pipecolate,-0.22385289428979988,0.00027090780624029363,-0.24225759219805396,5.003300024866598e-06,Other,8.663722986781987e-06,True
UBA11540 sp003445125,C00178_Thymine,0.22384276164312297,0.0002709775845553607,0.22022242531014147,3.497300468246019e-05,Other,4.320321764355798e-05,True
QALW01 sp900547955,C00695_Cholate,0.22383033134030175,0.000271100629133534,0.22044874515982832,3.431438982872594e-05,Bile Acid,4.262406939074634e-05,True
Alangreenwoodia gallinarii,C00364_dTMP,-0.22367169901220724,0.00027426707677065057,-0.2365697263310508,8.417116055245262e-06,Other,1.3255300874401988e-05,True
Copromorpha sp905193765,C02714_N-Acetylputrescine,0.22367839834476325,0.00027426707677065057,0.21234000364179653,6.698763388521008e-05,Other,7.665736513682222e-05,True
SFEL01 sp016292635,C05629_3-Phenylpropionate,-0.22367201646679985,0.00027426707677065057,-0.23818268607196624,7.272217935431947e-06,Other,1.1727895687439205e-05,True
Alistipes onderdonkii,C02679_Dodecanoate,0.22366581124074236,0.00027426707677065057,0.2247086131935282,2.390389955872488e-05,Other,3.1681775425745373e-05,True
Negativibacillus massiliensis,C00803_Valerate,0.2236429602812938,0.00027463453988596113,0.22636666457962237,2.0726888550151064e-05,Other,2.8238267779497364e-05,True
Avichristensenella intestinipullorum,C00803_Valerate,-0.223635923685972,0.00027463453988596113,-0.22412213459827368,2.513421537067207e-05,Other,3.3019157096342415e-05,True
Aphodomorpha sp900549955,C06103_6-Hydroxyhexanoate,-0.2236183051483275,0.0002748812569445564,-0.23257466400980187,1.2036937966397761e-05,Other,1.770137936234965e-05,True
Escherichia sp004211955,C00408_Pipecolate,-0.22359799706794975,0.0002751913605441314,-0.20593612840262412,0.00011162866884044526,Other,0.0001232104512587696,True
Lachnospira eligens_A,C02714_N-Acetylputrescine,-0.22357873719268034,0.00027547725225902356,-0.2594599112297727,9.587142817645134e-07,Other,2.209019082406713e-06,True
Faecivivens stercoravium,C17714_Heptanoate,-0.22352390747056683,0.0002766008618753172,-0.2226217603663395,2.8560401977362476e-05,Other,3.673363598374595e-05,True
Avichristensenella intestinipullorum,C00791_Creatinine,0.22333776973850866,0.00028085279773166236,0.21399144924547606,5.857460082399837e-05,Other,6.783393262767616e-05,True
CAG-103 sp000432375,C02656_Pimelate,0.2232910998313511,0.00028172920065251943,0.2274425454894282,1.888417582690185e-05,Other,2.6047139071588758e-05,True
CAG-103 sp000432375,C00003_NAD+,0.2232870301294381,0.00028172920065251943,0.2317087320976116,1.2996598346316161e-05,Other,1.8890404573133957e-05,True
CAG-488 sp900539465,C17714_Heptanoate,-0.22324962157245665,0.00028245779938606516,-0.23355231980718008,1.1034449310544267e-05,Other,1.6543402264684057e-05,True
CAG-115 sp000432175,C00803_Valerate,-0.2232392894761996,0.00028253633387235154,-0.2561561583986205,1.329079485529536e-06,Other,2.9436976423688502e-06,True
CAG-103 sp000432375,C17714_Heptanoate,0.2232282244003004,0.00028263261345533265,0.22675152320726247,2.0048964742410672e-05,Other,2.750200924884866e-05,True
CAG-177 sp003538135,C00576_Betaine aldehyde,0.22321404979372825,0.0002828038514757836,0.22660274949896578,2.0308496734330812e-05,Other,2.780081688477866e-05,True
UMGS902 sp003343845,C00695_Cholate,0.22319387856504025,0.0002829498870191544,0.19069429070842137,0.0003539158748074897,Bile Acid,0.00036770480499479446,True
QWKK01 sp009911695,C02656_Pimelate,-0.22320019840368163,0.0002829498870191544,-0.21786071449291428,4.259753672491804e-05,Other,5.1291434948727324e-05,True
Leptotrichia_A sp001274535,C00491_Cystine,-0.22316870347049972,0.000283386724971057,-0.2361716561385813,8.724995558009978e-06,Other,1.363280555939059e-05,True
Anaerostipes caccae,C00055_CMP,-0.22315863634423344,0.0002834596483480026,-0.22244943560769465,2.8981073810320217e-05,Nucleotide,3.710764892486583e-05,True
UBA4248 sp004554395,C02678_Dodecanedioate,-0.22294528456007418,0.0002884772459416943,-0.24382402425413538,4.325738757402581e-06,Other,7.662956169003687e-06,True
Acetatifactor intestinalis,C03264_2-Hydroxy-4-methylpentanoate,-0.222936256283098,0.0002885259559580499,-0.22054294936122082,3.404371746821509e-05,Other,4.242207784201257e-05,True
Agathobacter rectalis,2-Hydroxypentanoate,-0.22291217693936516,0.00028894418256303594,-0.20178712263031917,0.00015413305945109952,Other,0.00016627083004433604,True
CAG-1427 sp900554685,C00879_Mucate,-0.222889907460708,0.00028927726086137244,-0.184798199091389,0.0005405097025154191,Other,0.0005563661374322379,True
HGM11417 sp900761895,C00334_GABA,0.2228845556232728,0.00028927726086137244,0.21353421421920513,6.07983467919674e-05,Other,7.008454961610075e-05,True
ER4 sp000765235,2-Hydroxypentanoate,-0.22283419981811084,0.00029034428216372923,-0.21145569042201756,7.194829926656373e-05,Other,8.189903160678854e-05,True
Anaerostipes caccae,C17714_Heptanoate,-0.2227513115900261,0.00029222143608156713,-0.22875910664547455,1.6840317388648076e-05,Other,2.365213116383157e-05,True
Escherichia sp002965065,C05635_5-Hydroxyindoleacetate,-0.22274315369742395,0.0002922496026564068,-0.208896380548211,8.832622815452658e-05,Other,9.881925654967205e-05,True
Scatavimonas sp900540275,C02678_Dodecanedioate,-0.22270158849057436,0.0002931082286491214,-0.25869392767759647,1.0345545759627464e-06,Other,2.3539353264226314e-06,True
ER4 sp900552015,C00262_Hypoxanthine,0.22262910094303953,0.0002945665459819044,0.2094765405689819,8.433212858698407e-05,Other,9.45957695871947e-05,True
Avispirillum faecium,C00314_Pyridoxine,-0.2226332175097057,0.0002945665459819044,-0.2538297741569155,1.6683276688945726e-06,Other,3.557201852653673e-06,True
UMGS902 sp900761025,C05629_3-Phenylpropionate,-0.2226160961291178,0.0002947164699759828,-0.24270017961984014,4.802240359054993e-06,Other,8.373566449965114e-06,True
QALW01 sp900547955,C08277_Sebacate,-0.22256050648860176,0.0002959341566397153,-0.22811116555297004,1.7818456296071563e-05,Other,2.4799521636842815e-05,True
CAG-103 sp900757655,C06103_6-Hydroxyhexanoate,0.22245826148651973,0.00029833502504991987,0.21454145243348405,5.600127854468352e-05,Other,6.519357222896801e-05,True
CAG-115 sp000432175,C00431_5-Aminovalerate,0.2224465635283839,0.0002984538449618531,0.21473818986627022,5.5106970741297056e-05,Other,6.426468891113359e-05,True
Fimimonas sp003537755,C01672_Cadaverine,0.22242934702338815,0.00029871257523990754,0.18134653417573332,0.0006885282560976355,Polyamine,0.0007040166217767234,True
Clostridium_A leptum,C05629_3-Phenylpropionate,0.22240327497578655,0.0002991962001893267,0.22379270710133098,2.5851350217419904e-05,Other,3.3792614663293995e-05,True
Agathobacter sp900546625,C02678_Dodecanedioate,0.22239054212255047,0.00029934187223434725,0.22182935368450438,3.0543819100787735e-05,Other,3.871488598364898e-05,True
Faecalibacterium prausnitzii_C,C10172_Proline betaine,0.22235298180825958,0.0002999410924025151,0.21864708980819683,3.989957719683772e-05,Other,4.8527547551274915e-05,True
Barnesiella intestinihominis,C16741_5-Hydroxylysine,-0.22235486462819537,0.0002999410924025151,-0.19369791125160046,0.0002838540246994465,Other,0.0002973850442110492,True
Erysipelatoclostridium ramosum,C00191_Glucuronate,0.22233388281507396,0.0003002493640537243,0.2235290502206044,2.643922329201839e-05,Other,3.447095605217521e-05,True
Clostridium_A leptum,C00055_CMP,0.22225737345606286,0.0003020240210349041,0.2301055374263527,1.4968231691619906e-05,Nucleotide,2.1367925327080523e-05,True
Escherichia fergusonii,C00847_4-Pyridoxate,-0.22224344371857413,0.0003022020313350081,-0.20837998068813868,9.203040472744015e-05,Other,0.00010276985452533797,True
Streptococcus oralis_BH,C00300_Creatine,-0.22216367966806863,0.0003037208759785776,-0.2442401885462626,4.1610114963121975e-06,Other,7.403935046818856e-06,True
CAG-170 sp000432135,C00847_4-Pyridoxate,0.22216460506224328,0.0003037208759785776,0.2107494461195049,7.615643557118381e-05,Other,8.619856884118145e-05,True
QAMH01 sp900544245,C02678_Dodecanedioate,-0.22216336051857363,0.0003037208759785776,-0.2623739228984565,7.160523836959769e-07,Other,1.7358845665357016e-06,True
CAG-127 sp900319515,C01921_Glycocholate,-0.22211956108556602,0.00030449041157428814,-0.2015220297099372,0.00015730903619012767,Other,0.00016933157824556262,True
Dielma fastidiosa,C00398_Tryptamine,-0.22212511374461333,0.00030449041157428814,-0.20448343068724836,0.00012507029105162878,Indole / Tryptophan,0.00013625435532968843,True
Oribacterium sp900318695,C05629_3-Phenylpropionate,-0.22208792055425114,0.00030512756442238636,-0.23095452407060948,1.3891248494215183e-05,Other,2.0030639501391755e-05,True
Escherichia sp005843885,C00847_4-Pyridoxate,-0.22207442168123095,0.0003052967320171719,-0.21630433471442054,4.845321356666686e-05,Other,5.7349229845341235e-05,True
Gemmiger formicilis,C02656_Pimelate,0.22204921113232182,0.0003057691185236822,0.20580602320984728,0.00011277481675926591,Other,0.00012427817504077839,True
Agathobacter sp900546625,C00055_CMP,0.22202530831468562,0.00030620836667694687,0.220997312308181,3.276633233228409e-05,Nucleotide,4.126742107340566e-05,True
Agathobacter sp900317585,C05629_3-Phenylpropionate,0.22199788083553407,0.00030673978343393626,0.21992085698251307,3.586919033125514e-05,Other,4.407065032336856e-05,True
Prevotella sp900290275,C00003_NAD+,0.22195582079540596,0.0003076528846978109,0.2179618116846526,4.2241276044486576e-05,Other,5.098524567831814e-05,True
Aphodovivens excrementavium,C02714_N-Acetylputrescine,0.2219436624410721,0.0003077888562366876,0.17664723800748924,0.000950695017778455,Other,0.0009676285168228549,True
Faecalibacterium prausnitzii,C00003_NAD+,0.22190067684888296,0.0003084724887409594,0.2346279135090548,1.0023368876727466e-05,Other,1.533797838825932e-05,True
Galloscillospira_B excrementipullorum,C08277_Sebacate,-0.22188973000558168,0.0003084724887409594,-0.22767116300256363,1.851315666524971e-05,Other,2.5623746249480567e-05,True
Lachnospira sp003451515,C00847_4-Pyridoxate,0.2218956345644151,0.0003084724887409594,0.21242329394180823,6.653739451134303e-05,Other,7.621694674838835e-05,True
UBA10281 sp900554485,C02714_N-Acetylputrescine,0.22190603820210134,0.0003084724887409594,0.20116215817230063,0.000161718726974069,Other,0.00017333196888967738,True
Barnesiella intestinihominis,C17714_Heptanoate,0.2218625391170397,0.00030900195213265326,0.21779235900531854,4.2840023678080936e-05,Other,5.152137543966439e-05,True
Avimicrobium caecorum,C01046_N-Methylglutamate,0.2217214109389802,0.0003124515778425058,0.22909198063759012,1.6357835009538245e-05,Other,2.310428673663594e-05,True
Fimimonas sp003537755,C05629_3-Phenylpropionate,-0.2217174221901522,0.0003124515778425058,-0.22212489064558028,2.9789309709394617e-05,Other,3.802081647657258e-05,True
UBA5905 sp900763035,C00719_Betaine,0.22166559705602312,0.0003136399714480619,0.25363619601137116,1.7000179772452342e-06,Other,3.61705952605369e-06,True
ER4 sp900552015,3-Indoxyl sulfate,0.22164240716729283,0.00031388855019779673,0.07812974790611057,0.14640004572226398,Other,0.14640004572226398,False
Lactobacillus porci,C00134_Putrescine,0.2216452534006855,0.00031388855019779673,0.18745429803796776,0.0004473402319780333,Polyamine,0.00046212833882028234,True
W1P20-047 sp004555335,C00847_4-Pyridoxate,-0.22162235594329013,0.0003142375093241766,-0.21529623487634833,5.264300084734604e-05,Other,6.182384127697714e-05,True
CAG-170 sp000432135,C00954_Indole-3-acetate,0.22159960204433848,0.00031465875856167495,0.19561215211221328,0.00024619914980620374,Other,0.00025902067312593764,True
Phascolarctobacterium_A succinatutens,C05145_3-Aminoisobutyrate,-0.2215672119650915,0.00031533721393012167,-0.19472410518933034,0.0002630470005274607,Other,0.00027601993759439737,True
Clostridium_A leptum,C08262_Isovalerate,0.22155593173412128,0.0003154541169472599,0.21739342718905577,4.4281421797995544e-05,Other,5.290492448983936e-05,True
Alistipes shahii,C00262_Hypoxanthine,0.2214720814665666,0.00031751118618338075,0.22584251010541107,2.1685194852157795e-05,Other,2.9363838662366682e-05,True
Ruminococcus_C sp000980705,C00055_CMP,0.22141355243456984,0.00031889855621234134,0.22427923733657149,2.4798890254217983e-05,Nucleotide,3.2651600071386416e-05,True
Lachnospira sp000436475,C02571_o-Acetylcarnitine,-0.22134432306077342,0.0003205810406911009,-0.20505669771767343,0.00011959398354032562,Other,0.00013113375388193598,True
ER4 sp900552015,C00630_Isobutyryl CoA,0.2212909959005178,0.00032183983529654854,0.23294717269640572,1.1645168834192433e-05,Other,1.7290525366284238e-05,True
Clostridium_A leptum,C00364_dTMP,0.22114182413668226,0.0003257254759496528,0.2326283718929128,1.1979690466368418e-05,Other,1.765613922825117e-05,True
Faecalibacterium sp900539945,C00152_Asn,0.22111422181256854,0.0003262949783963567,0.22911696772759363,1.6322151928995278e-05,Other,2.307017940494032e-05,True
Escherichia coli,C00695_Cholate,0.2209145964240315,0.00033163774954894615,0.24029452598915846,5.99590463012315e-06,Bile Acid,9.968253749165668e-06,True
Avispirillum faecium,C05135_4-(beta-Acetylaminoethyl)imidazole,0.22085163357110077,0.0003332077156916722,0.20016870593871325,0.00017450061685826956,Other,0.00018633274624481534,True
