species_a,species_b,rho,pval,qval
Lactobacillus porci,SFEL01 sp016292635,0.21035453521427722,7.86094276130776e-05,9.063774526077233e-05
Cellulosilyticum pullistercoris,Parolsenella sp900552935,0.21034362131289638,7.867826398928197e-05,9.070348107330659e-05
Ruminococcus_D sp900539095,Avimicrobium caecorum,0.21033644111461952,7.872358201736772e-05,9.07420883028141e-05
Prevotella sp015074785,Holdemanella porci,0.21032667604496297,7.878525396611097e-05,9.079953172686859e-05
Scatavimonas merdipullorum,Alectryocaccomicrobium faecavium,0.21032150630220364,7.881792222916356e-05,9.082353634068104e-05
CAG-83 sp000435555,Faecalibacterium prausnitzii,0.21027268095392093,7.912708530551836e-05,9.116499989639917e-05
Veillonella atypica,NM07-P-09 sp004793665,0.2102709577063345,7.913801776953748e-05,9.116499989639917e-05
Prevotella sp900557255,CAG-177 sp003538135,0.2102672240032305,7.916170965234936e-05,9.117532641272127e-05
Prevotella sp900557405,Mitsuokella multacida,0.21026435192391976,7.917993872021699e-05,9.117532641272127e-05
UBA5905 sp900763035,Eubacterium_T sp900766045,0.21026349030012653,7.918540821098374e-05,9.117532641272127e-05
Ruminococcus_C sp000980705,Succinivibrio sp002449335,-0.21026205426047118,7.919452481918418e-05,9.117532641272127e-05
Desulfovibrio piger,Pyramidobacter sp002007215,0.21025631010184967,7.923100113204902e-05,9.12036329057545e-05
Ruminococcus_E bromii_B,UMGS1590 sp900552455,-0.21024424736874453,7.930765286762347e-05,9.127817031470962e-05
Faecousia sp000434635,Acutalibacter sp910580045,-0.2102379287942609,7.934783162726081e-05,9.131071353326098e-05
PeH17 sp900542285,Avispirillum faecium,0.21023189742770831,7.938620195137984e-05,9.134116621704437e-05
Acidaminococcus sp905213155,CAG-1427 sp900554685,0.2102206963183964,7.945750746243612e-05,9.140949906183975e-05
Escherichia coli,Eubacterium_R sp002361935,0.21021236728839524,7.951056858289591e-05,9.145682585086137e-05
Cellulosilyticum sp002735925,CAG-488 sp003486665,0.21020777196149806,7.953985795818721e-05,9.147679916000811e-05
Copromorpha sp905193765,CAG-103 sp900757655,-0.21018623136666745,7.967728732302621e-05,9.162111693223417e-05
CAG-103 sp900543625,QAMH01 sp900544245,-0.21017273259390695,7.976352360170816e-05,9.17065332057409e-05
CAG-488 sp000434915,Faecalibacterium prausnitzii,-0.21015664894976677,7.986638789946854e-05,9.180362006432061e-05
Desulfovibrio piger,Prevotella sp900553155,0.21015578732597354,7.987190200877015e-05,9.180362006432061e-05
UBA10281 sp900554485,UBA11475 sp003538975,0.2101356827707983,8.000066632542887e-05,9.19378444018524e-05
Alistipes onderdonkii,Bilophila wadsworthia,0.2101276409487282,8.005222673630828e-05,9.19833180488647e-05
Fimenecus sp000432435,CAG-488 sp000434915,-0.21011098288872587,8.015912995294503e-05,9.208916269299747e-05
Prevotella sp900552515,UBA1757 sp017380635,0.21010954684907052,8.016835203543698e-05,9.208916269299747e-05
Tannerella forsythia_A,Avispirillum faecium,0.21009662249217215,8.025139572443886e-05,9.217075259801924e-05
Egerieicola pullicola,Faecalibacterium prausnitzii_D,-0.21007881560044553,8.036594409598651e-05,9.22884965808851e-05
CAG-488 sp000434055,UMGS929 sp900546875,0.2100722098180308,8.040847696385973e-05,9.232351845378955e-05
CAG-1427 sp900539675,Prevotella sp002451555,0.21006359358009855,8.046398645613626e-05,9.237342713334649e-05
Scatavimonas merdipullorum,CAG-488 sp900539465,0.2100380320742329,8.062887689564543e-05,9.254887246244143e-05
Prevotella sp900555035,Brachyspira aalborgi,0.2100279797966453,8.069380852867805e-05,9.260954596401695e-05
UMGS902 sp003343845,Flemingibacterium merdigallinarum,0.21002252284595488,8.072907773501046e-05,9.263616384521544e-05
Lachnospira sp003537285,Cetobacterium_A sp000799075,0.21000069504319321,8.087029968898671e-05,9.278433576341864e-05
Faecalibacterium prausnitzii,Prevotella sp002251385,0.20998116490388014,8.099685321795712e-05,9.291563646402709e-05
Alectryocaccomicrobium excrementavium,CAG-115 sp000432175,0.20997771840870721,8.101920553192864e-05,9.291989815264406e-05
Negativibacillus massiliensis,Roseburia inulinivorans,0.209976856784914,8.102479451740792e-05,9.291989815264406e-05
Alistipes onderdonkii,UMGS1590 sp900552455,-0.2099395197538743,8.12673327121914e-05,9.317446919260043e-05
UMGS929 sp900546875,Eubacterium_F sp003491505,-0.20993894533801213,8.127106940003775e-05,9.317446919260043e-05
RUG11247 sp902767315,Pyramidobacter sp002007215,0.20992372331766518,8.13701505642728e-05,9.327412208286561e-05
QALW01 sp900547955,CAIFEB01 sp903789375,0.2099188407828369,8.140195538646088e-05,9.329663824436596e-05
Galloscillospira_B excrementipullorum,CAG-488 sp000434055,0.20990735246559392,8.147683641625102e-05,9.336851092755625e-05
Clostridium_A leptum,HGM11417 sp900761895,-0.20990103389111028,8.151804860874095e-05,9.339429149974201e-05
Oribacterium sp900318695,UMGS1696 sp900753285,0.20989902343559275,8.153116569249345e-05,9.339429149974201e-05
Eubacterium_T sp900766045,Prevotella sp002440225,0.20989787460386847,8.153866206069859e-05,9.339429149974201e-05
CAG-103 sp900543625,Prevotella multisaccharivorax,0.20989643856421308,8.154803343309504e-05,9.339429149974201e-05
Acutalibacter sp910580045,PeH17 sp900542285,0.20988724791041868,8.160803422247275e-05,9.344905665331967e-05
Fimenecus sp000432435,SFEL01 sp016292635,-0.20987317472179604,8.169999095061733e-05,9.35403926242068e-05
CAG-170 sp000432135,CAG-488 sp000434915,-0.20987116426627853,8.17131355832988e-05,9.35414808326347e-05
Faecalibacterium prausnitzii_C,CAG-103 sp900757655,0.20986800497903668,8.173379545567756e-05,9.355117053722808e-05
Prevotella sp900548535,Caulobacter sp003931565,0.20986168640455305,8.177512994813909e-05,9.358451765361404e-05
CAG-217 sp000436335,Agathobacter sp900546625,0.2098591015331734,8.179204518234099e-05,9.35899132747222e-05
CAG-103 sp900757655,Scatavimonas merdipullorum,-0.20984100743351566,8.191054404857425e-05,9.371152623364848e-05
Prevotella sp900551275,CAG-1427 sp900551155,0.20983698652248062,8.19368990607143e-05,9.372769947729487e-05
Prevotella sp900546535,Acidaminococcus intestini,0.20982779586868625,8.199716905663143e-05,9.378265749715517e-05
UBA5884 sp002431975,W1P20-047 sp004555335,0.2098257854131687,8.201035867817094e-05,9.378375990164717e-05
Lachnospira sp003537285,Clostridium_A leptum,0.20980596806592455,8.214047753891031e-05,9.39185576391386e-05
Aphodomorpha sp900549955,CAG-313 sp900539265,0.20979964949144092,8.218200554112722e-05,9.395203643904424e-05
Ruminiclostridium_E siraeum,Clostridium_A leptum,0.20978069376799,8.230670812222204e-05,9.408057785807857e-05
Prevotella sp900765465,CAG-1427 sp900539675,0.20977437519350633,8.234831520324226e-05,9.409800171295384e-05
Egerieicola pullicola,Fimisoma sp900754795,0.20977236473798883,8.236155797002215e-05,9.409800171295384e-05
Acetatifactor intestinalis,Scatomorpha stercorigallinarum,-0.20977236473798883,8.236155797002215e-05,9.409800171295384e-05
UBA1685 sp900546845,W1P20-047 sp004555335,0.20977092869833344,8.237101831605854e-05,9.409800171295384e-05
Prevotella sp900767615,Acetatifactor sp003447295,0.20975369622246898,8.248462225602377e-05,9.420621405263563e-05
Enterococcus_D gallinarum,Carnobacterium maltaromaticum,0.20975283459867575,8.249030632141226e-05,9.420621405263563e-05
Ruminococcus_E bromii_B,Escherichia sp001660175,-0.20972440101349935,8.267808738647568e-05,9.440661035154138e-05
CAG-873 sp002633115,Muribaculum sp910589555,0.2097011371710823,8.28320255496491e-05,9.456830897326362e-05
UMGS693 sp900544555,UBA5884 sp002431975,0.20969568022039187,8.286817353220263e-05,9.459549987582237e-05
Agathobacter sp900317585,UMGS929 sp900546875,-0.2096899360617704,8.290624007617673e-05,9.462487243332119e-05
Lachnospira sp003537285,CAG-488 sp000434055,-0.2096864895665975,8.292908789991854e-05,9.463686897951132e-05
CAG-177 sp003538135,CAG-83 sp002438575,0.20966552338762903,8.306820652978965e-05,9.478152793247306e-05
Faecousia sp003525905,Fretibacterium fastidiosum,-0.20964024908969447,8.323620310262955e-05,9.495908893519799e-05
CAG-177 sp002438685,CAG-313 sp900539265,0.20963479213900404,8.327251702925452e-05,9.498639080020988e-05
Erysipelatoclostridium ramosum,Prevotella sp002439605,-0.20961985732658817,8.337197875711217e-05,9.508570458605522e-05
Ruminococcus_D bicirculans,Faecimonas sp900554315,-0.20960118881106832,8.349646311300079e-05,9.521352289874076e-05
Faecivivens stercoripullorum,Aphodovivens excrementavium,0.20959831673175755,8.35156300681363e-05,9.521581498431432e-05
Actinomyces israelii,Paratractidigestivibacter faecalis,0.20959716790003327,8.352329800931443e-05,9.521581498431432e-05
Bulleidia intestinalis,Carnobacterium maltaromaticum,0.20958941328589425,8.357507394179159e-05,9.526068234880881e-05
CAG-170 sp000432135,UBA5884 sp002431975,-0.2095784993845134,8.36479949360294e-05,9.532963440117093e-05
Agathobacter faecis,Prevotella sp900553155,0.20957648892899589,8.366143427878535e-05,9.533078763407047e-05
Duodenibacillus intestinigallinarum,Mesosutterella multiformis,0.20956729827520149,8.372289715101133e-05,9.538665439557522e-05
Aphodosoma sp900769035,CAIFEB01 sp903789375,0.20955868203726924,8.378055717789464e-05,9.54381725737496e-05
Paraclostridium tenue,Clostridium sp900116755,0.20954547047243982,8.386904179325051e-05,9.552478390438376e-05
Alectryocaccomicrobium faecavium,HGM11417 sp900761895,0.20954202397726693,8.389213919330371e-05,9.553690613893005e-05
Erysipelatoclostridium ramosum,Enterocloster sp001517625,0.209530822867955,8.396724708470445e-05,9.560824586414841e-05
UBA10281 sp900554485,Porphyromonas circumdentaria,0.20950985668898656,8.410800372946589e-05,9.575430344445426e-05
ER4 sp900552015,Mailhella sp905192935,-0.20950669740174474,8.412923287191533e-05,9.576425958754452e-05
Holdemanella sp900556915,Gemmiger qucibialis,0.2094980811638125,8.418715616049062e-05,9.581597550550795e-05
CAG-127 sp900319515,Ruminiclostridium_E sp910579265,-0.20948688005450058,8.426251253332394e-05,9.588648901728029e-05
CAG-488 sp016292785,Tractidigestivibacter sp004557505,0.20948515680691412,8.427411145280976e-05,9.588648901728029e-05
Aveggerthella stercoripullorum,Alangreenwoodia gallinarii,0.20945184068690947,8.449865271449963e-05,9.612771243851797e-05
Avispirillum faecium,CAG-266 sp905207485,0.20943920353794218,8.458397069218519e-05,9.621050403021241e-05
Aveggerthella excrementigallinarum,Cellulosilyticum ruminicola,0.20942915126035455,8.465189513651215e-05,9.62614261003103e-05
CAG-488 sp000434055,UBA1685 sp900546845,0.2094288640524235,8.46538365888011e-05,9.62614261003103e-05
Ruminococcus_E bromii,CAG-488 sp000434055,-0.20942570476518166,8.467519532907884e-05,9.627144262181173e-05
Prevotella sp900546535,Cetobacterium_A sp905216205,0.20940416417035107,8.482095829505516e-05,9.642287656807471e-05
Ruminococcus_E bromii_B,W1P20-047 sp004555335,-0.2094004304672471,8.484624786984338e-05,9.643733403608957e-05
CAG-127 sp900319515,Escherichia marmotae,-0.2093335110193067,8.530071962588842e-05,9.693952892595408e-05
CAG-170 sp000432135,CAG-873 sp002633115,-0.20932604361309876,8.535157501156499e-05,9.698295540123168e-05
Prevotella sp002265625,Holdemanella biformis,0.20931771458309759,8.540833197734087e-05,9.703307384451746e-05
Prevotella sp900556395,Mitsuokella multacida,0.2093027797706817,8.55101920159283e-05,9.7134411810186e-05
Cellulosilyticum ruminicola,Eubacterium_F sp003491505,-0.2092958867803359,8.555724287841857e-05,9.717346907319348e-05
Succinivibrio sp002449335,UMGS902 sp003343845,0.2092858345027483,8.562590238072377e-05,9.723705361399438e-05
CAG-1427 sp900542265,UBA10677 sp900543755,0.20928267521550648,8.564749178503163e-05,9.724717428700083e-05
Aphodovivens excrementavium,UMGS2070 sp905203455,0.20927721826481605,8.568479463692926e-05,9.727513092494959e-05
Enterococcus_A avium,UMGS2070 sp905203455,0.20927405897757423,8.570639801041798e-05,9.728525882478786e-05
CAG-115 sp000432175,Avimicrobium caecorum,-0.20926371949205555,8.577713579263885e-05,9.735114790136598e-05
UBA1206 sp000433115,Anaerovibrio sp900768695,0.2092528055906747,8.5851863037126e-05,9.742154457955525e-05
Lachnospira sp000437735,Ruminococcus_C sp000980705,0.20924821026377752,8.588334545900178e-05,9.744285505339486e-05
Acidaminococcus sp905213155,Aveggerthella stercoripullorum,0.2092439021448114,8.591287009320839e-05,9.746193825569381e-05
Egerieicola pullicola,UBA11540 sp003445125,0.2092301161641198,8.600741310241861e-05,9.755476355295774e-05
Fimenecus sp000432435,Agathobacter faecis,0.2092246592134294,8.604486340918098e-05,9.758281301180179e-05
Ruminococcus_D sp900539095,Heteroscilispira lomanii,-0.2091927791330801,8.626395883082818e-05,9.781682604453555e-05
Ruminococcus_D bicirculans,Anaerostipes hadrus,0.20918674776652751,8.630546830931961e-05,9.784169463929776e-05
Prevotella sp900767615,Brachyspira aalborgi,0.2091858861427343,8.631139976849536e-05,9.784169463929776e-05
Scatomorpha intestinavium,Anaerovibrio sp900768695,0.20918186523169927,8.633908498225768e-05,9.78586171540926e-05
Pseudoscardovia suis,46-32 sp003243445,0.20917583386514668,8.638062846714264e-05,9.789123961758771e-05
SFEL01 sp016292635,Alangreenwoodia gallinarii,0.2091428049530731,8.660846215579403e-05,9.813493547963014e-05
Faecivicinus avistercoris,Avispirillum faecium,0.20912930618031259,8.670173942407607e-05,9.822611772590276e-05
RUG013 sp001486445,QAMH01 sp900544245,0.20912298760582895,8.674543358754366e-05,9.825334998387044e-05
CAG-41 sp900066215,Copromonas sp000435795,0.20912212598203572,8.675139348725779e-05,9.825334998387044e-05
Fimenecus sp000432435,Prevotella pectinovora,0.20911753065513852,8.678318612521463e-05,9.826384193570745e-05
CAG-1427 sp900539675,Eubacterium_T sp900766045,0.209115520199621,8.679709885061002e-05,9.826384193570745e-05
Caecibacter sp003467125,Streptococcus gallolyticus_B,0.20911523299168994,8.679908655408078e-05,9.826384193570745e-05
Clostridium_A leptum,SFEL01 sp016292635,-0.20910690396168877,8.685674858513596e-05,9.831461094829245e-05
Thermophilibacter provencensis,CAG-1427 sp900554685,0.20909426681272147,8.69443046212493e-05,9.839919751395741e-05
Peptococcus niger,Succinivibrio sp002449335,0.2090839273272028,8.701600312655359e-05,9.846581501457333e-05
Christensenella intestinihominis,RUG11247 sp902767315,0.20907531108927055,8.707579436426214e-05,9.851894079177801e-05
Prevotella sp000434975,UBA3839 sp002393575,-0.20907272621789086,8.70937392704766e-05,9.852471227603982e-05
Scatavimonas merdipullorum,Flemingibacterium merdigallinarum,0.209054057702371,8.722344469873735e-05,9.865689240401272e-05
CAG-127 sp900319515,Prevotella sp900544495,0.20903653801857547,8.734533351313905e-05,9.878019362808339e-05
Scatavimonas sp900540275,Eubacterium_F sp003491505,-0.20903251710754042,8.737333059256806e-05,9.879729053295836e-05
Escherichia coli_E,Enterosoma sp900763245,0.20902677294891892,8.741334106413964e-05,9.881566295156166e-05
Gemmiger qucibialis,CAG-115 sp000432175,-0.20902648574098784,8.741534204005962e-05,9.881566295156166e-05
Morganella psychrotolerans_B,Lactobacillus helveticus,0.2089897231258103,8.767182298132046e-05,9.909099073076606e-05
Klebsiella pneumoniae,Desulfovibrio intestinigallinarum,0.20896703369925537,8.783047289757663e-05,9.925568025888485e-05
Eubacterium_T sp900766045,QAMH01 sp900544245,0.20896358720408248,8.785459523141009e-05,9.926831639713459e-05
Neisseria flavescens_C,Marinifilum sp013141825,0.20894262102511404,8.800147374691895e-05,9.941963256444996e-05
Prevotella sp900546535,Agathobacter sp900546625,0.20893457920304395,8.805787197494329e-05,9.946869914884258e-05
Acidaminococcus intestini,Prevotella sp002251295,0.20893141991580214,8.808003772207489e-05,9.947908854034696e-05
Erysipelatoclostridium ramosum,Holdemanella sp003458715,-0.208927111796836,8.811027219885416e-05,9.949858649159581e-05
Sutterella wadsworthensis_A,Slackia_A isoflavoniconvertens,0.20889006197372736,8.837069197547281e-05,9.977797735411422e-05
Alistipes putredinis,Copromonas sp000435795,0.20888144573579512,8.843135838901147e-05,9.982394113181028e-05
Fimimonas sp003537755,Eubacterium_F sp003491505,-0.20888058411200192,8.843742718443262e-05,9.982394113181028e-05
Faecousia sp017548065,Alistipes shahii,-0.20886134118061989,8.857306572985408e-05,9.99623344436826e-05
Fimenecus sp000432435,Lachnospira eligens,0.2088544481902741,8.862170025308192e-05,0.00010000250995018998
Prevotella sp900548535,Acidaminococcus intestini,0.20883721571440964,8.874339647546875e-05,0.0001001251058042831
Oribacterium sp900318695,UBA4248 sp004554395,0.20882113207026945,8.885712141607222e-05,0.00010023867329157204
CAG-41 sp900066215,Alectryocaccomicrobium excrementavium,-0.20881538791164794,8.889777067613225e-05,0.00010026978368719459
Ruminococcus_C sp000980705,Enterocloster sp001517625,-0.20878839036612692,8.908905659343616e-05,0.00010047076641109213
Gemmiger sp900540595,Enterocloster sp001517625,-0.20877805088060825,8.91624174996704e-05,0.00010053871889460115
Prevotella sp900551985,S5-A14a sp000758905,0.20876627535543418,8.924603662285397e-05,0.00010061821677453157
Anaerostipes hadrus,Oribacterium sp900318695,-0.20875047891922507,8.935832445814207e-05,0.00010073000836420395
Ruminococcus_C callidus,CAG-115 sp000432175,-0.2087410010574996,8.942576092655941e-05,0.00010079121540811596
Heteroscilispira lomanii,Alangreenwoodia gallinarii,0.20873496969094704,8.946869996177084e-05,0.00010082479762108772
Scatomorpha stercorigallinarum,Avichristensenella intestinipullorum,0.2087329592354295,8.948301728223797e-05,0.00010082612008990121
